app,review,score,date
Gojek,orangnya ramah,5,2026-05-05 15:32:22
Gojek,"Apk bagus, lumayan buat mesen mesen makanan, berpergian, dll",5,2026-05-05 15:26:34
Gojek,membantu sekali,5,2026-05-05 15:24:14
Gojek,drivernya ramah ramah banyak paket hematnya makasi gojek,5,2026-05-05 15:14:53
Gojek,josss,5,2026-05-05 15:05:34
Gojek,bisa pesan dalam keadaan lagi mendesak,5,2026-05-05 15:05:00
Gojek,mantap dan keren,5,2026-05-05 15:02:48
Gojek,"pinjam uang di gopay pinjam langsung cair. enaknya lagi bisa pinjam berkali-kali, meskipun tagihan lama belum lunas. terimakasih gojek & gopay pinjam. semoga sukses selalu.",5,2026-05-05 14:51:29
Gojek,tiap pesen selalu lama banget dapet drivernya,1,2026-05-05 14:38:58
Gojek,tergantung driver👍👍 sejauh ini aplikasinya bagus🤗,5,2026-05-05 14:28:15
Gojek,ga ada driver mobil yg mau jemput di perumahan,1,2026-05-05 14:22:46
Gojek,banyakin promonya ya😄,5,2026-05-05 14:22:37
Gojek,mantapppp,5,2026-05-05 13:48:28
Gojek,"mantapitozzzoramitozz,, aplikasi yg bagus untuk mempermudah semuanya di hidup saya,,mantap pokoknya",5,2026-05-05 13:47:59
Gojek,mantep,5,2026-05-05 13:23:10
Gojek,kalau musim hujan di malam hari..susah cari driver.. aplikasi ini tidak rekomended.. malah dapat chat tagihan pinjol di aplikasi gojek.. kalau mau buat pinjol tolong dibedakan ya..,1,2026-05-05 13:22:20
Gojek,ok cepat sampai,5,2026-05-05 13:17:39
Gojek,the best👍💯,5,2026-05-05 13:17:31
Gojek,"Games nya gak bisa dibuka semua. Aku pikir signal, aku coba pake Gofood ternyata lancar. Kalo aplikasinya gak kuat lebih baik gak usah diisi games lah. Biar gak besar filenya.",2,2026-05-05 13:11:49
Gojek,"pengantaran cepat,....banyak diskon",5,2026-05-05 13:09:19
Gojek,Gojek Aman dan Terpercaya.,5,2026-05-05 13:05:45
Gojek,banyak promo nya jd lebih murah... pas banget buat ibu2 yg suka promoan iniihh😄,5,2026-05-05 12:54:16
Gojek,"aplikasi nya bagus, cumaa tolong dong abang abng gojek nya yang ramah dikit gitu sbgian ada yang ga ramah ga punya attitude masa ngomel ngomel perkara gatau ruma saya pdhl kan saya bisa arahin, sgtu saya smperin ya, ga dianter smpe tujuan(rumah saya) mala saya yang nyamperin , malesin sih sbnrnya gtu teh ga ada usaha nya banget abang driver nya, yang buat saya risih tu di telpon si kan saya jga bs abales chat sya fast respon ko, klo ga chat nomor wa saya kan ada di cantumin.",4,2026-05-05 12:45:21
Gojek,Mudah aplikasi dan penggunaannya.,5,2026-05-05 12:42:52
Gojek,tepat waktu,5,2026-05-05 12:10:04
Gojek,"pelayanan bagus, pengiriman tepat waktu estimasi",5,2026-05-05 12:05:05
Gojek,okee banget sering banyak promo,5,2026-05-05 12:02:44
Gojek,"saya naik gocar, disuruh offline sama drivernya. dgn alasan potongan argonya besar, sdgkan saya bayar cash. saya iyain karna rasa empati saya, penumpang yg dibawa adlh kedua ortu saya yg lagi sakit, jadi saya ga bisa berpikir jernih dlm kondisi tsb, dan dia minta uang isi tol 50k ke mama saya, mama saya isiin. stlh sampai mama saya dipinta harga 2x lipat dari argo. (rs primaya tgr- RS tarakan jkt). stlh saya share di sosmed, trnyata byk kejadian sprti saya, byk driver yg nakal demi keuntungnya",1,2026-05-05 11:43:36
Gojek,"Tiada pilihan lain, kecuali gojek",5,2026-05-05 11:42:29
Gojek,"mudah,aman,cepat",5,2026-05-05 11:37:07
Gojek,ntappss,5,2026-05-05 11:00:29
Gojek,"BAGUS BAT ANJIERS, sehidup ini blm pernah nemu driver problematik disini wkwk, mantull dah ni aplikasi 🥳",5,2026-05-05 10:54:33
Gojek,beda menit aja udh beda ongkir Kwkwk,1,2026-05-05 10:50:03
Gojek,sangt membantu,5,2026-05-05 10:12:28
Gojek,sumpah driver sekarang pada males jalan. kenapaaa yaa? padahal sayaa sudah tambahin pencarian driver.,1,2026-05-05 09:37:15
Gojek,udah diupdated aja ms eror... tiap mau order instant gak bs.... cm muncul 3 angka 😠😤,3,2026-05-05 09:12:55
Gojek,so far masih aman ya,4,2026-05-05 08:53:23
Gojek,siip,5,2026-05-05 08:25:39
Gojek,aplikasinya bagus sangat membantu,5,2026-05-05 08:17:05
Gojek,🤙,5,2026-05-05 07:32:37
Gojek,susah banget cari driver,1,2026-05-05 07:20:52
Gojek,Gojek Terbaik,5,2026-05-05 07:08:28
Gojek,"plis tolong ya gojek pertegas dan perjelas lagi bagian parking fee nya!!! ini udh lebih mahal dr aplikasi sebelah, pakai charge parkir tambahan ke driver lagi, nyesel saya beli lewat sini",3,2026-05-05 07:07:38
Gojek,"sya ksih nilaii segini sebenarnya karena pengalaman sy , sya pernah d fitnah oleh driver,d marah marahi, di ish ish in, dn dll, klo bukan karna gda yg anter ini dn gda ojek di sekitarnya rumah,klo semisalnya ada sy gamau pake GOJEK LAGI trauma berat tpi sy lakuin karna gaad lgi kendaraan",2,2026-05-05 06:50:54
Gojek,mantaaap keren dan gak ribet,5,2026-05-05 06:48:44
Gojek,"ada saat dibutuhkan, muantaff",5,2026-05-05 06:33:53
Gojek,banyak kecewa aplikasi gojek... tp tidak ada perbaikan,1,2026-05-05 06:27:47
Gojek,"Banyak ojek pake jaket Gojek tapi gak ada di aplikasi, jaket sama helm nya dijualan di Tokopedia ya? JADI bingung 😕",1,2026-05-05 06:25:11
Gojek,"kadang sulit dapat kendaraan, padahal di kota yang rame seperti gresik",3,2026-05-05 04:56:15
Gojek,sangat membantu dalam kehidupan sehari-hari,5,2026-05-05 04:54:19
Gojek,lambat dirver lama jangan donlod mending grab aja,1,2026-05-05 04:47:24
Gojek,Pelayanan yg professional dan sangat memuaskan. TERIMAKASIH.,5,2026-05-05 03:55:37
Gojek,"udah nunggu 1 jam sekalinya pesanan gofood kita di cancel, emang makin bobrok ni aplikasi",1,2026-05-05 02:10:16
Gojek,good job welldone....thanks Gojek,5,2026-05-05 02:02:02
Gojek,Bagus,5,2026-05-05 01:48:15
Gojek,"layanan darurat dijawab pake BOT ini mikirnya apa si sebenernya kebayang kalo konsumen di bawa kabur driver...keburu jadi korban konsumen kalian baru kalian respon... KECEWA BANGETTT SAMA APLIKASI INI, aplikasi ini gak save brti buat penumpang terutama yg order malam hari",1,2026-05-05 00:55:04
Gojek,baru kali ini gw di bentak2 driver gw blm ngmng apa2 main di bentak2 aja kalau gk niat kerja jgn kerja tdr aja di rumah saudara bkn asal bentak2 orang se enak jidatnya sndri,1,2026-05-05 00:54:48
Gojek,👍🏻,5,2026-05-05 00:01:48
Gojek,"Terlalu mahal dibanding app sebelah. Bisa sampe 10rb jika dibandingin yg sebelah. Driver banyak yg bikin emosi, sering cancel2 seenaknya pas jam rawan ataupun ketika hujan tanpa konfirmasi",1,2026-05-04 23:52:14
Gojek,Aplikasi ternyaman dan memberikan pelayanan yg baik kepada customer dan Mitra pengemudi 😊,5,2026-05-04 23:15:04
Gojek,"susah cari driver, tolong di perbaiki ya sistem nya min",1,2026-05-04 23:12:32
Gojek,aman aman aja sampai sekarang,5,2026-05-04 23:05:16
Gojek,Aplikasi membantu,5,2026-05-04 22:40:18
Gojek,"sengaja saya kasih bintang 5 supaya di baca saya selalu ga dapet drivernya, susah nyari nya, dapet juga suka di batalkan, kirain dari taun kemarin udah di ubah ternyata sama aja gini, saya udah coba lebihh dari 3x tetep aja ga dapet, saya udah nungguin lebih dari 1 jam ga dapet dapet driver, mana saya sedang buru buru ke tujuan lokasi, katanya membantu, membantu apa nya?",5,2026-05-04 22:31:53
Gojek,cukup membantu,5,2026-05-04 22:28:20
Gojek,sudah Lama pake Gopay kok gak bisa playter nya malah di suruh pinjAm BPKB klo BPKB mendingan ke BANK AJA. Bantu dong aktipin playter nya,3,2026-05-04 22:22:27
Gojek,gasuka driver cancel orderan ga dri awal.. tau cancel dri awal biar cari driver lain.. ini udh nunggu 15 menit baru cancel.. tolong driver suka cancel di beri himbauan,1,2026-05-04 22:15:58
Gojek,"gojek semenjak orderan digabung"" bikin lama, makanan jd ga fresh smpe ke customer",2,2026-05-04 22:12:14
Gojek,lama banget nyariny dan orderan nya lambat,1,2026-05-04 22:09:59
Gojek,susah dapet driver,1,2026-05-04 22:09:13
Gojek,"makin ke sini makin ga jelass kadang pada males malesan jemputnya!! saya tunggu ga jalan jalan kadang malah jalan mnjauh dri pnjmputan ! drivr juga ada yg minta cancell saya sudah tunggu dri 10 mnit pdhl 5 mnit lagi sampai malah minta cancel males males san pada ga mau klo saya pilih ""HEMAT"" pdhl ada pilihanya skrng pada males malesan",1,2026-05-04 22:07:52
Gojek,kebijakan lo sama harga makin thaiik bikin susah dapet driver.,1,2026-05-04 21:45:56
Gojek,"smoga gojek semakin sukses dan terdepan di setiap bidang apa pun, 🤲👍💯🌹💐❤️",5,2026-05-04 21:44:09
Gojek,ongkir gofood mahal banget.. liat tuh kompetitormu.. berapa biaya layanan + ongkirnya..,1,2026-05-04 21:38:30
Gojek,lebih praktis good,5,2026-05-04 21:36:58
Gojek,konsumen gofood pada sadis ngasih bintang satu ke merchant pdhl solusi ada tinggal chat kekurangan ..kadang solusi SDH ketemu bintang satu GK bisa di ubah ...konsumen adalah raja tega ...,1,2026-05-04 21:35:26
Gojek,bepergian jadi gampang dan tidak ribet,5,2026-05-04 21:31:54
Gojek,klo hujan sulit dapat driver,1,2026-05-04 21:28:29
Gojek,"APP GO FOOD KALIAN BUSUK BANGET.. ORDER MAKANAN SEJAMAN GEGARA GA DAPET2 DRIVER,CUMA MINTA BATALKAN SAJA RIBETNYA MINTA AMPUN..KALIAN BELAJAR DARI APP OREN NOH. DIKASIH TENGGANG WAKTU ""SELAMA 10 MENIT TIDAK DAPAT DRIVER AKAN TERBATALKAN OTOMATIS"" HARUSNYA SEPERTI ITU!!!!!",1,2026-05-04 21:18:14
Gojek,dari dulu sampai sekarang gak ragu pakai gojek profesional,5,2026-05-04 21:07:12
Gojek,tolong dong driver yg milih² itu ditindakin dan anda sebagai perusahaan ngotak jg biar driver pd nggak pilih² pesanan gw mesan 5x ditolak dikira gw ngemis apa,1,2026-05-04 20:55:42
Gojek,"saya senang menggunakan aplikasi gojeg,,sangat membantu kalo berpergian kemana saja saya selalu menggunakan gojeg,,trimakasih🙏🏻😄",5,2026-05-04 20:55:20
Gojek,agak slowrespon skrg,4,2026-05-04 20:55:11
Gojek,driver tidak memuaskan,1,2026-05-04 20:53:20
Gojek,ramah dan cepat,5,2026-05-04 20:51:56
Gojek,okey,5,2026-05-04 20:50:42
Gojek,"drivernya males². keliatannya doang dijalan banyak jaket ijo. saya tinggal di perkotaan, tapi tiap order munculnya jauh² + lama, lambat, pelanggan dianggap gak penting. percuma kalo kerja cuma nampang doang. yg lu bisa cuma ""mohon maaf atas ketidak nyamanannya"". DAH. kritik saran konsumen hanya dianggap angin lalu",1,2026-05-04 20:33:44
Gojek,aplikasinya bagus playanannya bagus syangnya oknumnya juga ada ! kenapa sih harus ada yg offline dan maksa yg lain ikutan offline ? akhirnya setiap x hujan susah pelanggan yg mau pulang. kalo emng yg butuh duit ya biar lah dia narik gak ush dipksa buat ikutan offline. gedek bngt q sm orang orang bgini.,1,2026-05-04 20:30:38
Gojek,"pesanan ga sampe' udah nunggu 2 jam, tb' di batalin",1,2026-05-04 20:25:18
Gojek,senang,1,2026-05-04 20:23:49
Gojek,ok mantap x bsa pesan ojek nya pas tempt waktu,5,2026-05-04 20:11:06
Gojek,"Aplikasi aneh,udah kedua kali ini kejadian topup saldo tidak masuk 😑 kejadian pertama gitu,pas topup kedua masuk yang pertama kaga ini kejadiannya sama lagi ah elah ngrepotin amat si Help,team Gojek! Update terbaru lagi pesanann cancel karena nunggu lama.ampe.sekarang ga kembali dananya",1,2026-05-04 20:07:44
Gojek,"tutup aja go food ,prcma ssah dpt driver trs,mkn ksni gojek mkin lemah",1,2026-05-04 20:07:02
Gojek,ok dan ok,4,2026-05-04 20:02:29
Gojek,mantap jaya.. membantu dalam dituasi kepepet,5,2026-05-04 19:37:55
Gojek,aplikasinya gak ngelag,5,2026-05-04 19:22:49
Gojek,bagus aplikasi nya,5,2026-05-04 19:22:14
Gojek,pesan grabcar lama,1,2026-05-04 19:12:36
Gojek,"stelah saya cancel. parah nya driver sampai datang k rumah. anak saya kaget driver datang kerumah. anak sdh mnta maaf k driver. dan menjelas kan hp mati Krn baterai habis. anak tdk tau klo gojek nya terproses.. kebetulan akun gojek nya saya pantau juga dari hp saya, jd saya cancel dari hp saya, Krn kasian pk gojek nya sdh lama nunggu. driver hafidh taqiyuddin B 4825 TGI,saya mohon maaf atas kesalahan anak saya. tp saya kecewa dgn tindakan smpai datang kerumah. kasian anak saya jd kebinggungan",1,2026-05-04 19:12:01
Gojek,Aplikasi bagus dan sangat membantu dan tarif ongkirnya standar sukses terus gojek 🙏 Saya beri rating 100 bagus sangat membantu,5,2026-05-04 18:56:19
Gojek,gofood kalo gak bisa antar ga ada driver nya jgn di buka gofood nya. customer nunggu doang tapi ga ada solusi nya makannan ga diantar sudh 1jam. pelayanan makin buruk,1,2026-05-04 18:43:35
Gojek,baik,5,2026-05-04 18:39:29
Gojek,supir ramah komunikatif,5,2026-05-04 18:37:08
Gojek,kesian sekarang driver argo 5 ribu gofood nya dan GO-RIDE hemat nya 10 order di ambil saldo nya 20 ribu.. semoga di hapus program itu #gojekindonesia #kemnaker,1,2026-05-04 18:35:43
Gojek,"blok nyari driver gofood lama banget tol ujung"" nya di batalin , udah kesekian kali ga dapat kurir!!",1,2026-05-04 18:34:15
Gojek,"jelek bgt, nyari driver lama, giliran dapet gak gerak",1,2026-05-04 18:24:25
Gojek,amanah,5,2026-05-04 18:16:33
Gojek,bagus pelayanan nya cepat,5,2026-05-04 18:14:41
Gojek,Ok,5,2026-05-04 18:13:13
Gojek,"kalau yang ada gratis ongkir dari promo jangan ambil gojek plus, barusan saya ambil gojek plus tapi promo ongkir yang bersatu sama promo makanan nya terhapus otomatis, jebakan baru, padahal sebelumnya nggk kayak gitu",1,2026-05-04 17:58:02
Gojek,"kalo bisa jangan terlalu cepat update, terimakasih.",5,2026-05-04 17:54:31
Gojek,"makin gajelas aplikasinya. kirim gosend tapi ga gerak gerak posisi driver, sampe waktu nunggu habis tapi posisi driver masih ga gerak",1,2026-05-04 17:51:20
Gojek,bgus si,4,2026-05-04 17:51:06
Gojek,"sofar sangat membantu, aman dan nggak ugal-ugalan..🙏",5,2026-05-04 17:49:13
Gojek,jos jis.. selalu ada promo,5,2026-05-04 17:39:08
Gojek,"saya kurang suka sama salah satu driver,saya batalkan karna salah pilih alamat,eh di lain waktu dia malah marahin saya di depan rumah di depan Kakak saya,padahal saya sudah bilang ""pak maaf saya cancel karna salah pilih alamat"". Saya harap driver seperti itu belajar cara adab bukan belajar mencari uang saja.Dia Bilang ke kakak saya seperti ""eh itu Ade kamu di ajarin ,Jangan suka cancel cancel""padahal saya baru pertama kali bertemu dengan driver itu. nama drivernya Dudung Bin Naan",4,2026-05-04 16:59:28
Gojek,"banyak promo tapi Driver untuk gofood nya suka banyak yang gak ngambil, jadi pesanan nya harus di batalkan.. dan itu kurang memuaskan karena udah nunggu lama eh tiba tiba di suruh batalin.. sering kaya gini soalnya jadi males kalo pake gofood lagi.. tolong ya di atasi permasalahan nya",3,2026-05-04 16:54:44
Gojek,"awal²pke nih apk emg membantu pas lagi urgent, driver juga gampang dpt nya. tapi kenapa pas makin ke sini malah makin susah dpt dirver, apalagi pas hujan, walaupun ada driver dkt lokasi kita tapi ga diterima, jdinya malah nyusahin. tolong diperbaiki untuk kedepannya",2,2026-05-04 16:51:23
Gojek,mau order go food aja mental Mulu aplikasinya. bilang voucher tidak berlaku. . udh di pencet tanda silang malah balik ke halaman awal. begitu terus. error GK jelas. gimana mau order ini . udh voucher dikit. konsumen di persulit,1,2026-05-04 16:49:09
Gojek,"maf utk mas"" yg tdi pencarian driver ny lup sy mtiin🙏",5,2026-05-04 16:15:44
Gojek,sy puas dgn pelayanan nya,5,2026-05-04 16:11:19
Gojek,"kesel bngt, pass hujan udah reda gada yg ngambil orderan saya.",1,2026-05-04 16:04:16
Gojek,kebanyakan ojol nya kurang ramah,3,2026-05-04 15:50:19
Gojek,lama nyari driver kalo sedang hujan,1,2026-05-04 15:44:06
Gojek,oK,5,2026-05-04 15:42:42
Gojek,kalau ongkir nya murah driver nya gak mau.. dia jalan gak sesuai arah nya alias menjauh sampai customer nya yg batalin. sampai kapan pun gak mau lagi pakai aplikasi ini. jahat banget. sampai sejam lebih dan berapa bnyak driver yg saya tunggu. 😡😡😡,1,2026-05-04 15:39:34
Gojek,"pesan gosend banyak driver batalin pesanannya, bantu di blokir akun nya driver yg sering batalin pesanan",1,2026-05-04 15:35:42
Gojek,biasanya bagus .. tapi belakangan ini mulai ngaco .. dari beberapa pesanan makanan nya gak sesuai seperti yang di pesan ..,4,2026-05-04 15:22:36
Gojek,"Kalau drivernya nelpon selalu suara kita ga kedengeran sama driver. Terus habis itu kalau nelponnya pas lagi pake tws setelah telponnya diputus, twsnya jadi ga ada suara dan harus direstart lagi hpnya biar nyambung ke tws atau speaker",2,2026-05-04 15:14:05
Gojek,"tolong pihak aplikator gojek kembalikan sistem yang dulu, ketika mengantarkan orderan gosend itu driver terhubung nomor wa ke customer, kalo terjadi kendala di lapangan susah jadi nya",1,2026-05-04 15:12:25
Gojek,sangat membantu 👍🏻👍🏻👍🏻,5,2026-05-04 14:56:44
Gojek,bagus murah,5,2026-05-04 14:53:02
Gojek,iklan lu nyebelin banget maksa,1,2026-05-04 14:51:30
Gojek,"aplikasi anak bangsa terpercaya,unt itu hrs bisa di pertshankan agar akomodasi transportasi kita dpt di tingkatkan.",5,2026-05-04 14:51:23
Gojek,wagu,1,2026-05-04 14:47:10
Gojek,"pelayanannya bagus, tepat waktu",5,2026-05-04 14:28:45
Gojek,Gosend kalo ngambil barang males malesan.. udah gitu ngomel ngomel gak jelas.. males nanya nanya padahal alamatnya ada terpampang jelas di paket...,1,2026-05-04 13:41:11
Gojek,"Gojek maupun gosend sangat bagus kwalitas pelayanannya, pengemudinya baik sikap dan cara nyetirnya ber hati2.",5,2026-05-04 13:31:35
Gojek,Kenapa tidak bisa downlod di petangkat saya,1,2026-05-04 13:29:23
Gojek,Baik,5,2026-05-04 13:20:38
Gojek,"aplikasi gojek sekarang kenapa susah banget ya untuk dapet driver, entah driver goride atau driver gofood.. nunggu lama banget bisa sampe 1 atau 2 jam gk dapet2, sekali dapet di cancel, begitu terus berulang2 padahal ya di Jabodetabek terutama di jakarta tuh driver gojek nyebar di mana2 loh bahkan ada yg sampe mangkal tapi dapet driver susah nya minta ampun dah.. ongkir juga GK ada yg hemat pake regurel dan itu ongkir nya mahal gk murah tp tetep gk ada yg ambil, takut gk di kasih tip atau gmna??",1,2026-05-04 13:20:08
Gojek,"langganan pake gojekkkk, suka pokoknya",4,2026-05-04 13:08:18
Gojek,drivernya jauh mulu massa harus nunggu 15mnt,1,2026-05-04 13:04:49
Gojek,Tingkatkan,5,2026-05-04 12:48:23
Gojek,pelayanan baik,5,2026-05-04 12:34:21
Gojek,jelek banget karna sering dapat gojek ditolak mulu mau pun hujan mau gak saya mohon jangan dicancel sama gojeknya,1,2026-05-04 12:21:03
Gojek,"Atribut, Garansi, Disiplin & System Cermin Kwalitas. Apk jasa SANGAT TERPERCAYA, terbaik di Indonesia.",5,2026-05-04 12:18:28
Gojek,Sering² kasih diskon dong,5,2026-05-04 12:18:13
Gojek,gaj bisa kebuka gojeknya,2,2026-05-04 11:54:07
Gojek,sangat amat membantu,5,2026-05-04 11:46:22
Gojek,nunggu lama 20menit lebih padahal udah pakai yg prioritas,1,2026-05-04 11:41:42
Gojek,"geblek amat ini aplikasi,,baru diinstl masukin nomer hp malah loading muter2 doang gajelas",2,2026-05-04 11:31:35
Gojek,👍👍👍banyak promo tapi untuk yang pkai gopay lebih banyak lagi promonya next Masukan aja ya kalau pakai cash sama in donk promo nya sama pakai gopay,5,2026-05-04 11:22:14
Gojek,sangat buruk sekarang pesen gocar aja 3x di cancel mulu sudah pake prioritas sama aja..,2,2026-05-04 11:20:09
Gojek,jos jis,5,2026-05-04 11:19:16
Gojek,"bagus,dan kualitas pelayanan oke... tingkatkan terus untuk kenyamanan custumer, makasih",5,2026-05-04 11:16:27
Gojek,"melayani masyarakat,,saran ajan untuk ongkos di perkecil,biar lebih nyaman lagi.",5,2026-05-04 10:35:04
Gojek,"puas, dan menyenangkan. Tq gojek",5,2026-05-04 10:14:00
Gojek,Sang at membantu,5,2026-05-04 09:37:21
Gojek,Terima Kasih,5,2026-05-04 09:31:31
Gojek,"sulit mendapat driver mobil atau spd motor, kalau hujan aplikasi heng",2,2026-05-04 09:24:15
Gojek,sangat membatu aktivitas setiap saat trimakasih GOJek,4,2026-05-04 09:07:36
Gojek,"aplikasinya keren, my life saver, my trip my adventure",5,2026-05-04 09:01:05
Gojek,oke baik josss,5,2026-05-04 08:51:54
Gojek,"aplikasi sangat lemot,susah di buka aplikasinya. tolong perbaiki lg. makasi",1,2026-05-04 08:49:48
Gojek,memudahkan saat krodit,5,2026-05-04 08:45:05
